distance,hour,weekday,traffic,duration
19.770220797755865,10,0,5,76.60555083032047
16.512574915037774,16,1,4,59.641073380087
16.859931001369908,5,4,5,68.7399539049332
12.56183624326226,17,2,5,59.21421477860636
17.060766279978445,19,3,1,46.64003074331765
9.352028254921096,14,5,5,50.31405168904498
6.3479555729672015,7,4,5,44.36981405637645
13.34897478715924,20,4,5,61.10218669694996
8.06239035720521,14,2,4,41.4079386247042
10.570085922120029,20,6,4,48.028136308288424
2.988819889715713,11,3,4,30.402065652448368
16.03025394371813,12,1,4,60.763677696309195
12.189492773831583,18,4,5,58.655253949709206
15.773227654609123,6,4,2,46.20636132754583
7.2238100431078704,11,6,1,25.134320508280904
9.457134296003321,11,2,3,37.61900261571563
16.382822891386475,13,0,1,45.82029046024184
7.7351779038321435,2,4,4,41.6013844543108
19.00793994474144,13,1,2,53.38983627936379
18.922292349384957,23,3,2,54.930830763787064
11.565175304613927,17,1,2,41.21778271007147
2.837691746381956,17,5,1,9.872868577677005
13.033300982611259,14,5,4,55.824949110982416
18.199350388110442,7,6,1,48.86869454497342
17.439303057614612,11,6,4,66.94511759722756
16.51189876436029,19,2,4,62.86444877505783
12.905983089158072,3,2,3,50.364018267158436
8.27391609006045,15,1,3,37.968584148145375
8.328249248721566,20,5,2,32.573182259080724
19.60116318681929,12,6,3,64.94662505464038
4.784321823641942,15,0,1,14.927216430348025
11.134698556504542,20,5,3,44.412864798081394
19.941941874877333,17,3,3,65.88342059561622
7.913898289718348,3,3,3,35.718906998518634
5.550461212975403,14,3,1,21.694396200669797
8.656518251215225,21,6,5,47.47378387632236
16.39335631075388,17,2,4,62.87015612916238
9.361724771778356,3,3,1,27.804900485993574
1.9712605273067363,0,4,1,7.744523947430087
19.027213231729334,9,5,5,72.03315063344816
8.852681877270502,11,1,1,26.373815817393282
14.124405184889204,4,3,5,60.56802415444252
10.89858047321057,14,5,5,56.48171579458072
15.454636462764606,4,5,3,53.29941003750385
3.0056938151037427,19,5,5,39.40014050225573
11.6084526110734,1,4,4,49.86935913276497
17.1424730786219,14,4,3,58.270768340128825
18.431506845253306,23,6,4,66.34558657481664
18.657907941528507,16,1,2,53.8374796689988
1.6915100026144816,17,4,5,33.61621787110456
12.828076707043763,21,2,2,39.40329823847211
19.93592585225142,17,2,5,77.16420911331242
17.642062354698346,3,3,3,59.82495792633758
3.4405115677264084,16,1,5,35.48584294778357
10.71112208086486,20,2,1,27.81732501536903
13.783462532542497,4,2,1,38.291766905567854
4.6680734669491795,21,5,4,36.77999124415458
4.5015729357650205,0,5,5,42.70103879146263
18.077172105204514,20,4,2,53.169720175720656
12.81934749305902,4,2,1,37.4059290819813
8.475570977820137,14,6,5,51.7656679889836
13.562620005785941,5,2,5,61.115996287702714
7.204794313165917,3,2,2,31.32338881579263
2.652814338478903,13,1,2,16.1942877505794
15.85418387606199,12,4,3,55.55521115444678
16.16978451959654,22,2,2,48.00662908556472
6.396469677214938,12,6,3,30.858164244088968
3.4399470270832753,15,2,5,35.90058367931141
6.575058413983797,6,4,5,47.22585269951273
11.657393652854974,8,2,4,50.88704605799887
15.799867974479827,20,1,1,43.61086495887577
1.8831386788399687,22,5,3,20.3212824901688
4.051283005882153,20,2,3,26.906276213191273
19.592804266785937,20,0,1,50.19269262061559
2.9189458282491807,14,1,3,27.256933949523855
8.30677683238255,1,2,1,24.441567944503397
13.338237777469589,19,1,3,48.44146223948854
14.226534427503987,23,4,3,47.84103216713895
4.314283256431986,15,3,2,20.83045307885312
17.042627140280754,13,5,1,46.685211168779574
4.740466657463691,1,6,5,38.365215157074076
11.513411563462663,13,1,3,44.77421589557785
12.657520326529117,19,4,1,37.773826167356575
7.784363803679744,7,6,5,46.90102553900462
18.411304231977436,5,2,5,69.84214802141902
10.691413834188136,4,1,5,53.609436447850264
13.952267443265248,7,2,3,50.055201729425214
4.941405518167068,2,6,2,22.94553039974817
11.193321602595299,16,5,5,57.97661364284863
9.328701538145426,11,0,5,49.537323475425204
6.27419619223802,3,6,1,23.256216701560156
11.082812076974228,9,0,2,37.17580812368544
5.271237953727562,16,6,3,29.3300663931889
2.9070400267557934,18,0,5,35.1458765743194
1.0291021809344207,23,0,1,5.6131190147473315
15.408568147329676,0,3,1,39.53957746212037
12.197770849244284,11,1,3,43.221162307894076
6.526439510142157,18,3,3,34.43760420517761
4.074958907011919,11,3,5,39.12520236612903
1.3034417064122177,2,4,4,26.06869627209411
1.7108734160658066,2,3,3,19.96857341181568
19.989442321382832,1,4,5,74.99425036161685
15.69752082787611,23,3,2,46.82997350379055
7.37131550079407,5,2,4,39.829476555071984
8.72971589819025,2,6,2,30.27732963237105
12.519497033225054,6,4,4,51.3369943567484
2.493671835067384,11,0,2,20.004359032135426
11.390523237933232,18,4,1,34.42280478853037
19.849049235783678,5,4,1,54.5892546550024
2.9683055446525235,19,4,1,12.008086604248579
1.3291565655608641,23,0,2,17.947184709131477
3.1435988113509596,9,4,4,32.82871058981244
6.393536260579302,15,1,3,29.749520646994895
8.621028426227689,20,6,4,44.93289741635545
9.218963296103762,1,3,3,41.89441580897693
9.06402815934753,13,1,2,32.76514401906048
14.868990791707548,14,1,2,44.83522078873795
18.309165569103122,5,3,1,50.00369969942412
12.41320909444945,0,4,3,45.53464243872847
14.426417499384792,2,0,5,65.54800291810949
16.175892794909018,15,3,2,50.76893985848966
18.13322778286827,5,4,2,51.47540737158971
16.54339087896079,0,5,3,57.256250728203895
11.004330243680617,1,1,4,52.0702425606858
14.676456805454226,12,2,3,53.153452938972805
11.24426855563167,12,5,3,42.121769869885576
8.200632930675912,7,4,5,48.84387399125386
2.712198911068237,6,5,4,31.800533342312715
19.5795784494099,4,0,4,66.92611009778112
10.026768676604657,10,0,3,40.37357765226144
19.468122170310647,6,2,1,50.811243008029734
11.76212061452744,1,0,1,30.63806041217376
8.93099333998951,18,3,3,40.96671336840873
4.41292424752322,22,1,2,19.909296497368523
13.315989648191726,1,5,4,55.36847266465719
17.759377563507094,15,4,4,66.4010480753966
6.974289805213477,8,6,4,37.70189487931213
11.413136789669537,16,0,1,30.86301672285226
6.738781658834123,13,3,5,47.012038017278
4.504139364376934,21,0,5,38.15942433143903
3.188203377702521,12,6,4,28.41180617389312
4.375502450835244,6,2,2,20.316649548780074
2.736342762177008,20,5,3,25.4630702874512
7.280271121284371,5,2,5,45.80798023031266
6.665146123565077,16,2,1,22.414906590729164
14.463907108845078,5,1,5,64.81834091082325
13.858290794942038,11,3,2,41.433585598894176
5.605937163456142,14,6,1,17.96629078241743
11.653599927664693,9,4,1,32.49572404619908
11.684930546580633,10,2,4,49.40001950572133
4.370791397176234,0,2,5,40.748528272942664
4.551639935057377,9,1,5,38.65792339962557
10.252925197692027,16,4,2,34.10169401505925
5.970342898716096,13,4,5,43.000145479985314
6.77923815933762,7,5,5,44.00654690335511
15.337042028316057,3,2,2,44.769697742820206
4.132623333347803,23,0,4,33.99330853609878
1.756341773755307,18,1,1,8.519069555557206
19.363671724201602,21,1,4,71.13213487441583
6.23910555623415,17,1,5,46.72580795377037
7.404554194082554,5,3,3,36.007474722287945
19.349713107597474,7,3,4,71.1125236124699
11.47886369337224,13,5,5,56.22081843056606
7.085630823791955,13,6,4,40.942822770487425
8.11388450128957,3,5,5,49.58151413422876
18.15096610961014,4,1,3,62.23617053235534
10.58804764247973,23,3,3,42.1899467874922
15.372360585028552,21,4,4,56.813682994036355
13.024026524168727,14,5,4,54.5586666440517
11.746455904898337,23,5,2,36.69291065425816
16.581778429525325,21,0,2,52.72417482825983
17.973609075813275,2,4,1,48.52255009493392
2.3228697706228876,21,0,5,35.30527790546886
16.19346108239776,21,0,3,58.0794812955517
2.7745699764216916,13,5,5,35.00438989667848
7.16830503711884,11,1,1,24.909881652380918
12.337755424856063,0,6,5,55.70028932467388
12.98773750724848,0,4,1,38.22816443758989
13.82839058537767,8,6,4,54.34708510093294
11.103898801517353,20,5,4,51.27480683889301
13.50822448301005,12,1,1,34.24153901446069
2.3615433655389033,4,4,1,9.514264546786965
1.9985467057828847,22,5,1,8.978811423820893
6.171400215262703,0,5,2,24.86808747187288
11.589478569545674,18,2,3,44.79228793565135
19.108454598701105,0,0,2,56.3925750863355
14.414083746934436,23,3,3,48.754191815061844
6.420417053880403,20,2,5,44.468379734316045
17.789365466121275,20,4,4,64.50396754257618
8.774445427329164,13,0,2,32.89359727704407
7.177854506894832,13,4,1,21.0019007024595
4.908140868079701,15,0,3,30.73296645182751
12.24869539355174,3,3,1,31.68717382027508
8.172708358714969,22,1,3,37.70200234207154
5.437721724486956,11,1,1,19.206470591808475
15.952259800979917,13,2,2,47.977579325840296
16.991916824295703,6,0,1,45.201056229489964
15.408952537062119,19,0,5,66.70447738086783
17.569391776938833,17,6,4,65.70592875223173
14.523482072990163,20,3,2,44.109795803043326
5.4173760715762,11,6,4,35.51216218534278
19.053609718329103,7,6,2,56.00335429169602
17.039505178165104,20,5,5,67.44029992194086
7.01780394937812,16,3,4,38.12115489519466
7.17120917694556,19,5,1,22.69022987188475
17.31131986682693,23,1,4,66.33310914718125
5.156778828165104,13,4,3,29.326692794626076
6.60183177027119,10,5,1,19.778307201736617
3.914517719626712,13,1,2,19.373164524755406
6.935846078701702,9,0,3,34.82578605735764
3.032117470737151,23,0,3,23.366469858725786
6.424072834043409,3,1,5,45.372595355770784
10.196266327734833,17,1,4,46.861084811049
11.98322896993534,3,6,3,46.33203290362747
19.854903334273335,3,1,1,54.38304925891247
2.061474567773144,12,1,5,36.90230273504557
1.6111933462936046,8,5,4,26.838659105893807
14.107787211707919,12,4,5,63.09258468233982
3.411081454582859,2,5,5,35.544052396150924
18.06795289499775,18,2,2,51.43974646873248
6.659447755823485,1,3,4,40.44700625930327
15.032978226210657,6,0,5,62.5724847504571
2.2481475505948643,10,4,2,17.3167721675319
3.648878925661147,6,2,5,35.640894113302934
10.128902387542588,17,5,2,37.92094836748472
14.913608079591492,3,2,1,42.33995172149733
8.408537678470385,0,4,1,23.70160022825484
12.604787024656494,3,6,4,51.1364933067446
7.683374685337794,16,5,2,29.704806139797014
17.193823115721838,16,3,5,68.46212959233718
1.98406475143017,1,1,2,17.225487245857973
13.303007666535965,5,1,4,56.57899188889259
4.6188695836335,9,2,4,32.25834352025977
17.289618131785286,17,4,4,62.01747546977266
18.225329562003896,4,1,1,46.223581159406706
15.566669789460367,20,6,4,58.932544641971226
1.5240643015834143,4,4,2,17.08762508851249
7.285736975819589,18,3,4,43.608264284917155
14.248734524516452,16,6,5,65.46230884586976
2.427135349692166,8,5,4,28.75588190730847
3.3666730343034446,15,0,3,25.60801331578347
6.152426892613312,12,4,2,27.290566375160076
3.701953880543803,7,4,2,22.160720542880107
4.34008882642146,2,5,2,20.23982952350413
4.941148920042187,17,5,3,32.14575759828387
8.27349224183453,20,4,3,34.52788769491643
3.350003699641734,19,1,1,12.29350998417013
8.76907838689561,4,1,5,51.350903590818575
18.023126980549414,16,5,5,72.3316214983546
13.70815757396914,14,4,2,43.09717841860087
16.876451517447492,5,2,4,64.70949806797415
3.0651699061097903,18,3,4,30.124607115150134
10.718585069255031,20,3,1,28.052669809511535
18.62908799029704,11,5,2,52.57886616181813
4.294624654092587,21,2,1,15.424662236883753
3.7200938307669538,10,5,3,26.927760281395628
11.889413221267858,6,0,3,44.60898218530609
12.179428659631837,6,5,4,50.19624486783223
12.507868475020038,7,3,3,43.89410565108892
4.982496998588724,16,4,2,24.150343335706932
6.199100312879695,20,2,3,34.4491289980086
9.344175184364218,11,3,3,42.388629080675436
10.387637279415092,1,4,5,54.864552009271186
4.290550531578878,15,2,1,17.173464464037117
9.322108619951761,4,6,1,28.468762312362678
13.076147345148177,0,3,1,34.539155155740225
10.278836414983806,0,0,3,40.73905367840348
6.6097403207631515,6,0,3,33.8852614884796
6.282353448132897,9,0,1,19.54861969514479
13.191403863974594,17,6,5,62.47424873641635
6.522305557048915,6,2,5,47.413323720865556
15.426530567842953,10,1,3,51.33003335612906
12.462779131767041,23,1,4,49.92619021170654
7.528199443586277,11,5,1,21.23200021342155
9.788263644449444,2,3,1,28.946103021621568
19.945268726623457,13,4,4,66.97323010238892
9.767566641576463,2,6,3,41.00626694758845
12.927284504629684,14,1,2,43.21701327310344
1.847968377095384,7,4,1,13.220795100546841
4.442552621162729,4,1,3,27.05005170615485
14.490008530284621,5,0,3,53.23581822305547
15.489765377370578,11,5,3,51.260482044720455
3.655325359556811,22,2,5,40.82915655721915
11.10487173544192,23,6,3,44.39649213960189
9.267373676337781,2,5,4,45.38873284085136
17.910127726936466,0,4,2,55.69939913287427
14.382825173843703,2,3,2,44.18529808027851
11.37255640364579,6,3,2,36.44173786757025
12.82199183945828,1,6,3,47.055473831414496
15.446741117950564,20,2,3,51.957233525113274
12.495813318625665,7,3,3,49.72110472402001
18.614845109446616,2,5,5,71.89761411504277
16.27620975573108,4,6,4,59.71829684427195
19.494246405244525,10,4,4,69.89550423365732
2.378872767600918,18,2,1,13.744912197054433
16.61090800440913,17,4,4,64.6800188033995
19.426037244456076,7,5,5,72.08841740154377
18.087545636494863,3,5,3,59.51442857242465
10.360241858856782,22,6,1,28.39126396544762
4.640395596422302,8,2,3,31.291085202462842
2.771128748024216,18,1,3,26.822764230526687
11.134534930335954,2,2,3,41.23172438232594
16.268862598006457,8,3,4,62.4159542267317
15.042860444318283,12,0,5,64.07731964423141
10.13464509772685,11,4,3,40.736897957760796
13.956819180304317,23,1,2,44.452359346775395
4.390883453634873,18,1,3,27.78301913716649
6.0168559564693815,3,6,1,19.471527077010695
8.012280729212518,1,4,2,31.694909058172282
17.355298469595215,5,2,3,60.506474247532914
9.11702458205818,20,4,1,29.22060183824106
18.821060178840906,23,6,5,70.31487433674643
14.462907427196317,17,3,2,44.9098509531858
15.20075487845131,2,3,3,55.65813537503325
17.34722137412429,6,0,3,56.38063639907465
3.2872897866997293,23,1,3,28.096263572040574
6.016588981925814,3,3,5,44.4036092064636
9.352358271025333,13,6,2,31.09339439422934
12.923977243846117,2,4,2,40.9886754298509
5.677228848938961,1,4,1,16.133167955520182
7.014586668490666,7,2,1,23.597714467234216
19.848988023974375,20,2,1,53.43705106681203
15.008461945649218,12,5,1,38.42270875545813
12.776369749889273,7,0,2,42.27114170878805
7.133449412735128,0,4,4,42.91564249702643
2.2718920687155384,19,1,5,35.53599539588293
9.931777099694235,7,3,5,54.61481709143585
19.813564728659237,22,0,4,68.72410259311063
7.747926611822775,16,6,2,30.69038851965771
15.782446894515642,7,2,5,66.82330038162367
5.105526631004807,18,2,5,39.93501022712489
7.600803051515767,10,6,5,45.34397174185785
9.242948209215282,19,0,3,37.930924362869106
19.265688616890635,23,2,2,57.71544774433852
3.815797634375764,11,4,3,27.64817224928158
2.3057758089591873,23,1,5,37.950045373099115
6.000829646246893,3,5,3,29.18093247346764
7.428682627251936,12,4,3,36.00669190752928
16.590636254276113,7,1,1,45.52555322730422
15.144014470422674,18,2,2,45.34849198312367
18.76204524645926,17,1,4,67.76778065877082
9.383909302382223,21,6,4,43.808570753554925
16.910533169024355,14,5,1,42.49376352179964
2.7397480668788776,12,1,5,38.21258481186272
9.616427742386307,19,1,5,54.176661608442835
12.658925832823897,2,1,2,41.77370255763026
11.023171864138973,9,3,2,36.552236957094486
7.768265020359145,7,3,1,23.607496666362515
19.951509846006203,0,5,3,64.97182554972478
5.637425762770311,2,4,4,35.62485953313232
17.35142301345586,4,0,4,65.79881251840757
13.848627185462359,20,2,1,37.01575811748469
6.588644817509094,4,6,5,44.632390794368845
4.17499048991778,1,2,5,39.46338907454353
19.569876890635456,8,6,1,50.52816456823947
8.384017609970831,18,2,5,47.82284278442687
13.46141562514211,21,2,4,53.103071940194376
17.01015259088537,7,2,5,71.13827745477343
10.656813010417077,11,6,4,50.72434956199826
10.830393240041264,12,1,4,50.35225023830844
14.486928130639786,12,3,4,55.39803513770618
8.553290860952542,6,4,5,48.23555704846907
8.220650722686173,17,5,3,34.13415073781133
6.394434656154445,2,4,5,43.94985330530459
11.972377828731965,23,6,2,39.59043273679283
19.05600736988517,21,4,3,63.697005994612574
12.316795626630448,2,6,4,49.63531107644665
13.310511152333461,12,6,4,53.49848631410123
15.9228899129491,19,0,5,68.89142116255286
18.839721755440703,8,6,1,47.627341254130634
4.520079650804493,14,6,2,21.014210905795203
15.608227433631981,18,4,1,43.041371770963785
16.74263744109867,0,1,2,52.90283561564998
18.56756341311686,8,4,2,52.865199848203424
12.436571214679509,20,3,1,35.57270681986671
14.962607738461427,6,5,2,43.94583359252778
1.6188328266904746,22,5,3,20.91372261621421
12.311326629731944,15,4,5,55.484762854616584
10.411796138742497,19,1,3,42.76726057811388
18.315712932951282,18,0,1,45.18375974185922
17.791967707590118,22,1,2,54.80179712481218
13.419677951375117,5,0,3,48.28887103232674
6.8011106347212,8,1,1,21.80073332909865
11.889084411563221,8,1,1,34.47406271137986
6.413205489363831,1,1,3,35.011326841371805
19.281810800425806,8,6,2,55.42926872048194
16.130385241882216,3,2,4,63.520635375763455
1.9591577437704961,17,5,2,15.254361216318685
6.655219643607829,17,6,4,36.933793437614796
12.857811196393547,7,4,3,48.8302635690169
8.061804508837966,2,2,1,25.34962720493613
3.8153617085744624,6,2,5,39.58052512590367
14.399066954340922,8,4,1,41.398675307525934
5.3768472021217635,1,4,5,42.95201637512588
6.105071772860994,7,1,3,31.568024115954845
12.773794878134128,21,3,2,41.205571008533894
15.559901277965931,0,3,1,40.093361992738146
1.7457746702120298,22,0,4,26.7167726042968
10.298221412532897,0,3,1,30.063858587341375
7.5801870144698915,2,2,3,37.117323868621625
15.401308990788598,3,6,4,58.28993002759242
13.661225296583952,6,0,3,50.95042808321535
11.051681546313294,10,2,3,44.42026914666313
14.297163928873012,12,5,3,51.269332210133484
16.212084612234793,8,2,3,54.647752813626624
11.745285489180619,16,6,3,44.390509113791786
9.080943151684528,8,0,5,51.755574851475316
4.793427406852549,11,3,3,30.619961167833434
13.261900178304105,11,5,3,46.6022895237791
2.443556663240752,12,0,1,11.474007362962237
14.948368198151769,21,4,5,67.35261304307474
19.050517138367752,8,2,4,66.99647448473796
15.20836055660051,22,0,3,54.58468719749401
2.4723142558795232,17,0,1,12.664369566100268
16.968423672484327,18,0,5,66.20414160658511
16.95429470931714,14,5,4,61.94061899522355
9.384929417641231,22,1,5,52.91730431672888
10.730819386092994,18,1,2,35.47328676157436
2.9135659016979565,0,5,4,32.119541354284614
14.749564337529979,7,0,2,47.301528192671185
14.320270322555082,4,5,5,63.353469601267335
5.560038129844746,22,5,2,25.33877299208075
16.80090020191531,1,3,5,69.66343942876401
7.194250821362807,23,4,4,43.14860826551134
11.027535839860024,3,1,3,40.518976784811855
16.87800351303211,13,6,2,51.777073261208834
16.939732734227817,23,0,5,69.53047480471203
4.377414187693004,8,0,2,23.339320889751555
17.82679233517546,14,0,3,61.31992053367658
8.557343490666529,15,5,5,51.54725192847985
10.879346258826002,11,3,3,42.790633954381256
2.481375619720312,7,1,2,17.321014223163385
15.591624413215438,2,1,2,45.587060297056055
12.619927095380374,21,4,2,42.878763233661765
5.8399560776554935,19,1,4,35.71527489377316
5.222960717507594,12,1,4,38.83743879901073
16.016363047262114,23,4,3,54.71094013331729
7.16908260914292,1,6,3,35.89332111537668
1.7466889466628965,23,5,4,28.70701213654514
2.482481343628841,16,4,4,32.01615782303276
14.639464746396044,13,3,4,56.269512586529395
1.6571913140294972,16,6,1,7.683795463044927
13.207092854309996,8,1,4,55.0845630862766
9.078423813725356,5,5,2,32.03902164972146
9.725694876851941,15,1,1,31.328564648476195
6.864985597024115,10,4,3,35.55140536625756
5.2266608773874745,20,3,4,37.898584953099196
15.755924700094246,5,5,2,45.46754148357101
11.561642601586566,13,0,3,47.23206110487833
5.82340422240585,14,5,1,19.27411556522302
16.5142795217656,20,0,1,43.38090728994487
7.762579544101559,22,1,1,23.490072643013
16.724568826125292,14,2,2,49.48617580895317
2.2745098367886722,19,5,2,16.11383733889803
15.87366465638505,18,6,1,40.701689325636885
6.295541567215206,20,3,4,38.542582177253365
17.423399753790918,10,3,4,61.814296906481445
1.1209104601435669,20,6,4,23.697499369679356
16.07325812110376,15,0,4,63.04983452419143
6.740985978437781,14,4,1,20.982753697878472
10.681511277819556,1,5,1,32.2946172942541
17.37742418561064,8,6,1,43.355815151436765
11.538634216149399,4,4,2,38.20850117543735
15.625416398360082,16,3,2,49.459537663109664
3.3273575670485673,7,2,1,12.244793767546803
16.53418417980911,4,5,3,58.85571905717894
4.196492877882653,9,5,1,16.851905634466256
10.58687629518533,4,1,5,57.26645792539056
13.724131314134786,9,2,1,35.37638278107025
10.709875879535918,17,3,1,28.21379215563012
12.987023146909436,3,4,4,53.971656018170236
14.340261502908522,1,4,4,58.24666635987248
3.644097466218456,11,5,3,27.285804774751018
8.009523574854928,9,2,5,47.04103358950044
4.344905495936118,12,2,4,34.39802731854414
2.0804085457398105,16,6,4,25.865920050951644
2.249053821959369,7,2,4,28.409178130101903
12.920211191848669,14,6,2,41.50789340404593
6.997102797963501,18,3,4,41.4298260048247
12.718051918706388,1,2,1,36.16825627718556
7.56724049200006,14,3,1,25.007808136831326
9.179338730505204,1,5,2,30.95835187548835
19.0507422515202,20,1,2,56.475707248092306
11.682141747214299,9,1,5,56.31778121346626
8.19642621437799,9,4,2,33.214351737167746
3.843130588830759,7,5,3,24.047076020468953
7.959948087297956,0,5,2,30.924957940133996
6.738153010472928,14,4,2,26.112645785703542
16.67283349855358,23,4,3,57.3165379107571
12.394164738826564,18,6,5,58.40492902109076
9.662742954930525,14,5,1,29.73808068621903
10.40098132601215,0,5,2,36.25080434308408
12.22894413393564,14,5,4,51.85223958747095
15.96154531795825,4,1,5,65.17910390644413
6.907615040140934,15,4,3,34.15538888263506
17.812451102889625,11,2,4,62.000147026431115
15.4400881082205,10,1,4,62.097302768307074
5.293581694741689,17,4,5,43.5209283155358
4.215330603757938,23,6,5,39.49258439167338
11.175602301183982,23,0,5,52.9353219408328
4.729743307429894,19,2,3,29.55963014873596
19.55413778466207,5,4,4,71.38342794291509
11.05113676492393,4,0,4,51.02057664414713
7.713540718281566,12,6,2,28.146068851493773
15.94493052752033,14,0,4,58.06907887060245
16.049396449499262,22,5,2,46.33682136646367
16.59201561903841,18,4,3,58.74807790422981
13.278766043817026,21,6,2,41.78505793930079
16.320531195346327,2,6,5,66.73050390455099
15.411324015774124,1,1,4,56.68942908533775
8.75391733474289,16,4,1,24.240067252359708
17.117869525681726,20,3,5,71.4940435953996
3.8043523662061167,17,0,1,16.30915519699375
12.6781230602727,9,6,3,47.465581937227675
14.03367000577615,0,1,3,52.730872054462715
17.269023218601383,20,3,3,59.41378880434887
7.782153600846863,11,3,1,26.385369736396676
8.986037642972587,14,0,4,41.93540888773789
4.175063207148181,13,6,3,28.141061842100196
16.821137122824506,20,6,4,60.17485641608836
6.872558264181249,10,3,2,27.730291562169395
18.620795762657337,8,3,2,52.50430845226751
10.096501980221793,7,4,4,45.95779875705757
16.669768315617233,6,0,1,42.04319262500529
6.632909404348997,1,4,1,19.82131134785071
19.721689450125947,23,6,5,73.82519578603635
11.251735137246609,23,5,3,45.81174738383322
7.234488906023631,20,1,3,36.038087078247685
19.049097741058045,11,4,1,49.38320029397721
15.142908510171907,6,0,3,52.97941285975337
7.35795762105776,7,1,4,39.23147911922945
1.9224865931879946,22,4,2,14.336788840879349
5.57731427772702,5,0,2,24.916901166204443
2.2240446919927863,11,0,4,28.04076336180087
15.724399688672449,5,1,5,66.67728920601603
9.151324066498896,1,4,3,39.022165435838055
6.958056364992042,9,1,4,40.301292386334424
8.919303221964284,23,2,4,43.813512903374594
11.822168218641838,23,3,4,50.881231681980516
18.63600549134075,18,5,2,54.85135888838039
13.556092934216936,11,6,3,50.98953260834088
18.14107545508281,6,5,2,55.424531041965466
7.1662788739001755,5,2,3,32.672125643944575
9.594318220865796,12,3,3,37.77545587011632
8.266282872396006,14,3,5,47.58632454888317
1.4592065318970606,10,2,5,36.04867857018905
1.5256445746955176,22,4,3,19.04483821618696
9.646065587016786,3,1,5,51.956322761494356
15.181133488778785,14,2,2,49.280839695301964
1.7536482695785263,2,6,5,35.58274793121093
14.007649958653648,21,1,4,58.670825434774144
3.7942075619148303,13,0,4,34.232545336400015
11.199049989612291,3,4,2,40.386765244949
18.536871463949506,3,5,3,62.89902210930413
4.2135285853944655,21,2,3,25.223320594564722
18.24454740628243,16,6,2,54.186239929100324
6.136140859154399,23,5,4,40.10358674731701
4.345893011702861,23,1,1,13.33283777040069
1.0397987800228803,3,6,3,21.514835233035132
7.423412718081433,5,1,5,45.60938274167582
3.087334187246947,8,4,5,37.14482366480874
1.4407579639433123,9,2,2,17.718011829318662
2.014775157408547,14,4,5,35.89431158429916
4.244341635720951,8,4,1,18.11175381266775
7.092499336182391,9,2,1,25.007260086338057
13.404846167509183,11,4,5,61.03284743332431
9.942833329053128,23,3,5,54.154480249037206
13.197283607270869,9,4,5,59.41889778861008
2.0047946702692685,12,2,4,29.407837169960526
7.645801071781223,2,4,4,41.38827487207175
15.274421200570231,9,2,3,53.16778172264737
3.8704133990692973,8,5,5,41.1279922416828
14.152520714365517,19,2,4,56.20857479085922
16.35266685430792,9,0,4,61.308633566669236
12.78108202467078,19,4,2,41.93514709936988
2.5721188219493314,3,3,3,24.063642279639243
12.39230922304445,10,4,2,39.26900871472029
15.60636787252007,5,4,5,65.62584861915272
2.726975675443305,12,3,3,21.47713285502618
7.244755814432585,2,0,1,20.364384606935186
14.133801925425768,12,3,1,40.229561251004945
12.677487032312555,4,3,4,52.75659491924135
12.549643724692068,6,6,1,36.11537557220435
1.2920141646451593,19,1,3,19.242476457467305
17.355692371462897,0,5,1,45.90997585505934
17.677259561413752,23,2,2,52.852973857323555
1.832384937971284,20,6,4,31.187968445284234
2.288863519008652,0,6,4,26.799712934041747
13.974209860718364,3,1,1,37.5431220575434
8.935341369609265,5,5,4,46.85238094730054
8.184057884179477,8,1,3,37.837370771465075
17.53444322762394,23,3,1,43.44556568203565
15.667615744025719,6,0,2,45.88223300321298
9.727788351547906,23,3,5,54.18181489006231
6.70507664782609,20,3,1,21.32774883981199
2.798720931857098,15,2,5,37.52199536535181
11.309576331235592,22,4,1,30.08216837486544
17.23486532752169,17,4,5,71.7776574785443
16.956845286256513,16,4,4,65.1355207328292
17.894378100799525,5,6,2,51.32001951572485
6.281584949715003,20,2,3,33.760486061536994
15.8438924984971,17,6,5,67.10078639695976
15.51522502945401,18,3,4,61.791800967852296
8.169749410370446,12,2,2,28.339567084941457
12.357277871844001,8,5,2,41.9337187053559
9.589013643863014,0,5,3,42.592673080865495
5.901448336635716,16,4,5,46.30401974733789
14.51238489215728,18,1,1,38.67580384640047
3.3371627088409457,17,1,1,14.754480939109875
6.5025965036376485,22,2,3,32.08296469540698
16.941013209775377,5,4,4,60.10101285625416
12.263869629788397,1,6,3,48.059953729502396
14.097322762728815,3,0,1,40.065662301949445
2.242070920075092,21,2,1,9.891661328267752
6.089371287726063,2,0,5,44.94136690897787
6.852486601372691,5,4,1,23.49233142754057
5.759558798317171,5,0,5,41.0642972620211
10.920383709706838,10,0,4,46.29389114139826
7.090069146485881,6,4,3,35.001377382404144
19.88937541305988,5,0,5,77.90632482889109
3.0946557383758924,17,4,5,35.39846365403119
5.833147869628387,9,5,4,34.6522165970553
11.000584140321488,2,5,4,48.92693486613972
7.870352838125528,2,4,2,28.651395824605796
7.260521430190932,20,0,5,47.44227381492652
1.4444065530731955,6,6,4,27.166248235749812
1.2484120852915943,14,3,2,17.788734731708537
10.00019495115052,12,1,3,43.593260764501316
14.065303597355946,14,4,2,46.01336882338304
5.527471646759826,1,2,5,44.48542779991316
17.691811477605583,17,5,5,69.47825793847208
3.4732059759734866,22,3,2,20.19944079513862
